vibration,temperature,gas,status,label,severity
327.3,22.057,1.712,leak_event_sev1_h2_15%,1,1
304.9,21.999,1.4733,leak_event_sev1_h2_15%,1,1
418.3,22.158,1.4984,leak_event_sev1_h2_15%,1,1
339.1,22.529,1.5993,leak_event_sev1_h2_15%,1,1
364.7,22.043,1.3575,leak_event_sev1_h2_15%,1,1
409.3,22.556,1.7556,leak_event_sev1_h2_15%,1,1
390.6,22.578,1.3928,leak_event_sev1_h2_15%,1,1
309.1,22.498,1.7225,leak_event_sev1_h2_15%,1,1
405.0,22.602,1.5099,leak_event_sev1_h2_15%,1,1
309.2,22.245,1.2693,leak_event_sev1_h2_15%,1,1
442.1,22.071,1.9004,leak_event_sev1_h2_15%,1,1
387.2,22.219,1.6816,leak_event_sev1_h2_15%,1,1
336.5,22.216,1.8896,leak_event_sev1_h2_15%,1,1
409.2,21.858,1.5263,leak_event_sev1_h2_15%,1,1
359.6,22.148,1.2967,leak_event_sev1_h2_15%,1,1
361.6,22.32,1.4076,leak_event_sev1_h2_15%,1,1
336.1,22.264,1.4427,leak_event_sev1_h2_15%,1,1
415.0,22.357,1.8253,leak_event_sev1_h2_15%,1,1
330.6,22.515,1.4023,leak_event_sev1_h2_15%,1,1
304.5,22.175,1.6899,leak_event_sev1_h2_15%,1,1
307.0,22.314,1.7949,leak_event_sev1_h2_15%,1,1
418.3,22.807,1.6784,leak_event_sev1_h2_15%,1,1
403.5,21.962,1.5608,leak_event_sev1_h2_15%,1,1
358.4,22.3,1.6486,leak_event_sev1_h2_15%,1,1
336.4,22.029,1.8133,leak_event_sev1_h2_15%,1,1
351.1,21.508,1.573,leak_event_sev1_h2_15%,1,1
425.1,22.082,1.7015,leak_event_sev1_h2_15%,1,1
354.8,22.116,1.4776,leak_event_sev1_h2_15%,1,1
461.2,22.361,1.3972,leak_event_sev1_h2_15%,1,1
349.0,21.951,1.7882,leak_event_sev1_h2_15%,1,1
452.7,22.044,1.517,leak_event_sev1_h2_15%,1,1
438.7,21.817,1.4064,leak_event_sev1_h2_15%,1,1
370.0,22.343,1.9284,leak_event_sev1_h2_15%,1,1
432.0,22.642,1.6237,leak_event_sev1_h2_15%,1,1
353.7,22.206,1.6933,leak_event_sev1_h2_15%,1,1
390.0,21.999,1.3342,leak_event_sev1_h2_15%,1,1
385.0,22.278,1.7318,leak_event_sev1_h2_15%,1,1
352.5,22.122,1.5502,leak_event_sev1_h2_15%,1,1
485.5,22.505,1.5507,leak_event_sev1_h2_15%,1,1
464.7,22.175,1.4975,leak_event_sev1_h2_15%,1,1
378.0,21.644,1.8079,leak_event_sev1_h2_15%,1,1
353.6,21.828,1.8001,leak_event_sev1_h2_15%,1,1
482.5,22.271,1.6061,leak_event_sev1_h2_15%,1,1
482.3,21.792,1.7105,leak_event_sev1_h2_15%,1,1
384.0,21.701,1.4846,leak_event_sev1_h2_15%,1,1
329.0,21.638,1.8679,leak_event_sev1_h2_15%,1,1
425.5,22.056,1.6728,leak_event_sev1_h2_15%,1,1
342.2,22.158,1.5449,leak_event_sev1_h2_15%,1,1
432.3,22.129,1.4502,leak_event_sev1_h2_15%,1,1
404.4,22.362,1.9567,leak_event_sev1_h2_15%,1,1
458.1,21.616,1.4192,leak_event_sev1_h2_15%,1,1
419.3,21.865,1.968,leak_event_sev1_h2_15%,1,1
445.0,22.246,1.7289,leak_event_sev1_h2_15%,1,1
465.8,22.324,1.5395,leak_event_sev1_h2_15%,1,1
477.7,22.082,1.9428,leak_event_sev1_h2_15%,1,1
447.6,21.68,1.2774,leak_event_sev1_h2_15%,1,1
376.6,22.066,1.3211,leak_event_sev1_h2_15%,1,1
423.7,22.093,1.4795,leak_event_sev1_h2_15%,1,1
394.3,21.794,1.6628,leak_event_sev1_h2_15%,1,1
386.1,21.897,1.5215,leak_event_sev1_h2_15%,1,1
372.3,22.071,1.7504,leak_event_sev1_h2_15%,1,1
367.7,22.09,1.6696,leak_event_sev1_h2_15%,1,1
370.3,22.49,1.7424,leak_event_sev1_h2_15%,1,1
381.5,21.431,1.7623,leak_event_sev1_h2_15%,1,1
374.2,22.284,1.9305,leak_event_sev1_h2_15%,1,1
362.1,21.53,1.837,leak_event_sev1_h2_15%,1,1
391.6,22.111,1.7647,leak_event_sev1_h2_15%,1,1
497.8,22.204,1.7891,leak_event_sev1_h2_15%,1,1
388.9,21.888,1.3605,leak_event_sev1_h2_15%,1,1
419.9,22.023,1.9073,leak_event_sev1_h2_15%,1,1
354.1,22.408,2.0647,leak_event_sev1_h2_15%,1,1
491.7,21.355,1.3627,leak_event_sev1_h2_15%,1,1
448.0,22.268,1.3507,leak_event_sev1_h2_15%,1,1
394.8,21.511,1.7257,leak_event_sev1_h2_15%,1,1
490.3,21.599,1.4317,leak_event_sev1_h2_15%,1,1
458.7,21.928,1.8663,leak_event_sev1_h2_15%,1,1
420.0,21.821,1.9724,leak_event_sev1_h2_15%,1,1
472.2,22.205,1.3518,leak_event_sev1_h2_15%,1,1
510.7,21.695,1.8795,leak_event_sev1_h2_15%,1,1
506.9,21.919,1.871,leak_event_sev1_h2_15%,1,1
528.2,21.848,1.4125,leak_event_sev1_h2_15%,1,1
453.4,21.501,1.5127,leak_event_sev1_h2_15%,1,1
509.9,21.836,1.4025,leak_event_sev1_h2_15%,1,1
422.6,21.904,1.6441,leak_event_sev1_h2_15%,1,1
416.7,21.854,1.8573,leak_event_sev1_h2_15%,1,1
456.8,21.294,1.9973,leak_event_sev1_h2_15%,1,1
519.3,21.464,2.0334,leak_event_sev1_h2_15%,1,1
431.7,21.572,1.4911,leak_event_sev1_h2_15%,1,1
383.9,21.578,1.6899,leak_event_sev1_h2_15%,1,1
478.2,21.609,1.562,leak_event_sev1_h2_15%,1,1
524.0,22.025,2.1188,leak_event_sev1_h2_15%,1,1
418.4,21.578,1.4752,leak_event_sev1_h2_15%,1,1
521.9,21.188,1.6406,leak_event_sev1_h2_15%,1,1
398.1,21.699,2.1769,leak_event_sev1_h2_15%,1,1
533.5,21.909,2.1261,leak_event_sev1_h2_15%,1,1
550.6,21.62,1.4967,leak_event_sev1_h2_15%,1,1
489.9,21.193,1.9992,leak_event_sev1_h2_15%,1,1
455.2,21.708,1.7344,leak_event_sev1_h2_15%,1,1
533.8,21.235,1.6054,leak_event_sev1_h2_15%,1,1
0.0,24.881,0.051,normal operation,0,0
5.4,24.991,0.0334,normal operation,0,0
0.0,24.868,0.0393,normal operation,0,0
0.3,24.826,0.0482,normal operation,0,0
1.1,24.819,0.0543,normal operation,0,0
0.0,24.899,0.0182,normal operation,0,0
12.6,24.85,0.0321,normal operation,0,0
0.0,24.957,0.0582,normal operation,0,0
14.4,24.827,0.0387,normal operation,0,0
0.0,24.821,0.0419,normal operation,0,0
14.4,24.825,0.0475,normal operation,0,0
2.2,24.971,0.0404,normal operation,0,0
20.6,24.876,0.0222,normal operation,0,0
0.0,25.027,0.0282,normal operation,0,0
2.0,24.872,0.0362,normal operation,0,0
6.9,24.952,0.0446,normal operation,0,0
0.0,24.63,0.0224,normal operation,0,0
0.0,24.848,0.0328,normal operation,0,0
0.0,25.203,0.0199,normal operation,0,0
3.7,24.617,0.0308,normal operation,0,0
0.0,24.937,0.0343,normal operation,0,0
0.0,24.98,0.0288,normal operation,0,0
12.9,24.955,0.0187,normal operation,0,0
7.5,24.873,0.0279,normal operation,0,0
4.6,24.968,0.0322,normal operation,0,0
2.1,25.215,0.0352,normal operation,0,0
4.3,24.619,0.0293,normal operation,0,0
0.0,24.954,0.0368,normal operation,0,0
15.8,24.812,0.0477,normal operation,0,0
13.0,24.959,0.0201,normal operation,0,0
10.9,25.04,0.053,normal operation,0,0
16.6,24.787,0.0272,normal operation,0,0
0.0,24.846,0.0539,normal operation,0,0
9.0,24.837,0.0449,normal operation,0,0
3.3,24.708,0.0371,normal operation,0,0
1.7,24.735,0.0671,normal operation,0,0
0.0,24.95,0.0223,normal operation,0,0
0.0,24.844,0.0225,normal operation,0,0
11.1,24.798,0.0395,normal operation,0,0
15.6,24.703,0.043,normal operation,0,0
0.0,24.733,0.041,normal operation,0,0
19.1,24.908,0.0286,normal operation,0,0
5.2,24.688,0.0372,normal operation,0,0
0.0,24.565,0.0214,normal operation,0,0
14.4,24.902,0.0548,normal operation,0,0
0.0,24.662,0.0294,normal operation,0,0
12.7,24.717,0.0279,normal operation,0,0
0.0,24.816,0.0304,normal operation,0,0
0.0,24.985,0.0655,normal operation,0,0
11.8,25.041,0.0631,normal operation,0,0
10.6,24.873,0.0578,normal operation,0,0
1.0,24.871,0.0411,normal operation,0,0
6.4,24.907,0.0329,normal operation,0,0
8.4,24.767,0.0401,normal operation,0,0
0.0,24.55,0.0419,normal operation,0,0
2.3,24.708,0.0374,normal operation,0,0
5.9,24.952,0.0474,normal operation,0,0
11.7,24.787,0.0404,normal operation,0,0
6.8,24.874,0.0197,normal operation,0,0
6.7,25.197,0.0348,normal operation,0,0
0.0,24.854,0.0191,normal operation,0,0
7.9,24.683,0.0355,normal operation,0,0
0.0,24.818,0.0311,normal operation,0,0
2.8,24.738,0.0542,normal operation,0,0
6.0,24.774,0.0372,normal operation,0,0
25.4,24.814,0.0288,normal operation,0,0
5.1,24.924,0.005,normal operation,0,0
0.0,24.787,0.0285,normal operation,0,0
11.7,24.577,0.0201,normal operation,0,0
7.8,24.763,0.0517,normal operation,0,0
4.5,24.678,0.031,normal operation,0,0
0.0,24.88,0.0213,normal operation,0,0
9.2,24.897,0.0404,normal operation,0,0
0.0,24.562,0.0345,normal operation,0,0
1.0,25.091,0.0321,normal operation,0,0
0.0,24.93,0.0454,normal operation,0,0
0.0,25.172,0.0188,normal operation,0,0
17.4,24.857,0.0364,normal operation,0,0
16.0,24.892,0.0368,normal operation,0,0
4.9,24.889,0.0519,normal operation,0,0
0.0,24.977,0.0361,normal operation,0,0
11.4,24.853,0.005,normal operation,0,0
0.0,24.977,0.047,normal operation,0,0
2.1,25.01,0.023,normal operation,0,0
0.0,24.876,0.0393,normal operation,0,0
17.6,25.057,0.0324,normal operation,0,0
0.0,24.751,0.0524,normal operation,0,0
8.7,25.025,0.0229,normal operation,0,0
0.0,24.835,0.035,normal operation,0,0
12.4,24.842,0.0407,normal operation,0,0
1.3,24.839,0.0253,normal operation,0,0
7.3,25.132,0.042,normal operation,0,0
15.2,24.862,0.0363,normal operation,0,0
0.4,24.865,0.0195,normal operation,0,0
2.5,24.716,0.033,normal operation,0,0
22.9,24.603,0.024,normal operation,0,0
2.7,24.975,0.0377,normal operation,0,0
1.4,24.79,0.043,normal operation,0,0
15.4,24.638,0.0707,normal operation,0,0
264.3,22.812,2.1732,leak_event_sev2_h2_25%,1,1
299.1,22.783,1.7213,leak_event_sev2_h2_25%,1,1
277.5,22.597,2.1595,leak_event_sev2_h2_25%,1,1
305.5,22.27,2.1507,leak_event_sev2_h2_25%,1,1
307.9,22.42,1.6631,leak_event_sev2_h2_25%,1,1
337.7,22.754,1.5953,leak_event_sev2_h2_25%,1,1
332.0,22.593,2.4212,leak_event_sev2_h2_25%,1,1
347.7,22.842,2.4504,leak_event_sev2_h2_25%,1,1
299.5,22.262,1.9659,leak_event_sev2_h2_25%,1,1
263.2,22.575,2.2303,leak_event_sev2_h2_25%,1,1
329.4,22.841,2.2437,leak_event_sev2_h2_25%,1,1
342.1,22.283,2.3186,leak_event_sev2_h2_25%,1,1
355.3,22.489,1.6438,leak_event_sev2_h2_25%,1,1
318.0,22.326,2.2538,leak_event_sev2_h2_25%,1,1
353.2,22.245,1.6359,leak_event_sev2_h2_25%,1,1
306.1,22.39,2.3579,leak_event_sev2_h2_25%,1,1
353.4,22.556,1.6599,leak_event_sev2_h2_25%,1,1
372.4,22.645,2.0195,leak_event_sev2_h2_25%,1,1
369.1,22.83,2.4793,leak_event_sev2_h2_25%,1,1
340.6,22.59,2.0335,leak_event_sev2_h2_25%,1,1
368.8,22.144,1.8088,leak_event_sev2_h2_25%,1,1
367.4,22.553,2.4618,leak_event_sev2_h2_25%,1,1
296.2,22.177,1.7812,leak_event_sev2_h2_25%,1,1
347.7,22.239,1.9908,leak_event_sev2_h2_25%,1,1
413.8,22.303,2.0151,leak_event_sev2_h2_25%,1,1
406.5,22.017,2.1639,leak_event_sev2_h2_25%,1,1
411.6,22.416,1.828,leak_event_sev2_h2_25%,1,1
330.8,22.126,2.4034,leak_event_sev2_h2_25%,1,1
298.7,21.993,1.78,leak_event_sev2_h2_25%,1,1
337.9,22.018,2.1153,leak_event_sev2_h2_25%,1,1
301.1,22.338,2.5335,leak_event_sev2_h2_25%,1,1
350.3,21.961,2.0711,leak_event_sev2_h2_25%,1,1
321.7,22.144,2.2266,leak_event_sev2_h2_25%,1,1
401.7,21.925,1.731,leak_event_sev2_h2_25%,1,1
318.7,21.962,2.5228,leak_event_sev2_h2_25%,1,1
332.8,22.098,2.5756,leak_event_sev2_h2_25%,1,1
319.2,22.462,2.372,leak_event_sev2_h2_25%,1,1
388.6,21.987,2.4905,leak_event_sev2_h2_25%,1,1
382.6,21.967,2.6078,leak_event_sev2_h2_25%,1,1
361.0,22.344,2.1082,leak_event_sev2_h2_25%,1,1
411.9,22.062,1.9849,leak_event_sev2_h2_25%,1,1
342.6,22.176,2.241,leak_event_sev2_h2_25%,1,1
404.8,21.768,1.8365,leak_event_sev2_h2_25%,1,1
456.2,22.193,2.19,leak_event_sev2_h2_25%,1,1
463.9,21.576,2.0249,leak_event_sev2_h2_25%,1,1
402.1,22.198,2.75,leak_event_sev2_h2_25%,1,1
419.1,22.402,2.2624,leak_event_sev2_h2_25%,1,1
356.2,21.74,2.3671,leak_event_sev2_h2_25%,1,1
340.8,21.786,1.7713,leak_event_sev2_h2_25%,1,1
467.2,22.293,2.549,leak_event_sev2_h2_25%,1,1
393.9,22.082,2.3369,leak_event_sev2_h2_25%,1,1
374.3,22.666,2.0677,leak_event_sev2_h2_25%,1,1
403.9,21.966,2.0925,leak_event_sev2_h2_25%,1,1
399.4,21.648,2.5252,leak_event_sev2_h2_25%,1,1
365.8,22.252,2.1193,leak_event_sev2_h2_25%,1,1
475.5,21.579,2.6406,leak_event_sev2_h2_25%,1,1
450.1,21.975,2.7305,leak_event_sev2_h2_25%,1,1
470.3,22.13,2.2503,leak_event_sev2_h2_25%,1,1
387.0,21.559,2.5545,leak_event_sev2_h2_25%,1,1
378.0,21.65,2.5487,leak_event_sev2_h2_25%,1,1
395.3,21.445,2.8218,leak_event_sev2_h2_25%,1,1
503.4,22.011,2.5024,leak_event_sev2_h2_25%,1,1
428.5,21.788,2.491,leak_event_sev2_h2_25%,1,1
462.0,21.681,2.1864,leak_event_sev2_h2_25%,1,1
436.1,21.866,2.0791,leak_event_sev2_h2_25%,1,1
398.9,21.347,2.1503,leak_event_sev2_h2_25%,1,1
488.3,21.522,2.802,leak_event_sev2_h2_25%,1,1
440.1,22.141,2.3679,leak_event_sev2_h2_25%,1,1
479.7,21.098,2.4212,leak_event_sev2_h2_25%,1,1
501.3,21.865,2.7347,leak_event_sev2_h2_25%,1,1
406.8,21.637,2.652,leak_event_sev2_h2_25%,1,1
459.6,21.47,1.9056,leak_event_sev2_h2_25%,1,1
469.6,21.248,1.9718,leak_event_sev2_h2_25%,1,1
458.8,22.198,2.6279,leak_event_sev2_h2_25%,1,1
439.0,21.911,2.9118,leak_event_sev2_h2_25%,1,1
446.1,22.211,2.2487,leak_event_sev2_h2_25%,1,1
397.0,21.833,2.1731,leak_event_sev2_h2_25%,1,1
481.3,21.503,2.1379,leak_event_sev2_h2_25%,1,1
409.8,21.552,2.6895,leak_event_sev2_h2_25%,1,1
400.0,21.925,2.6207,leak_event_sev2_h2_25%,1,1
420.7,21.592,2.4283,leak_event_sev2_h2_25%,1,1
395.3,21.947,2.4016,leak_event_sev2_h2_25%,1,1
497.4,21.445,2.8624,leak_event_sev2_h2_25%,1,1
440.6,21.447,2.8557,leak_event_sev2_h2_25%,1,1
485.5,21.275,3.0186,leak_event_sev2_h2_25%,1,1
436.0,21.73,2.8527,leak_event_sev2_h2_25%,1,1
469.7,21.434,2.7021,leak_event_sev2_h2_25%,1,1
455.2,21.439,2.224,leak_event_sev2_h2_25%,1,1
564.2,21.414,2.3987,leak_event_sev2_h2_25%,1,1
553.9,21.129,2.9545,leak_event_sev2_h2_25%,1,1
490.7,21.916,2.3857,leak_event_sev2_h2_25%,1,1
557.6,21.877,2.6679,leak_event_sev2_h2_25%,1,1
566.8,21.793,2.9107,leak_event_sev2_h2_25%,1,1
552.5,21.08,2.5997,leak_event_sev2_h2_25%,1,1
542.0,21.564,2.6297,leak_event_sev2_h2_25%,1,1
478.5,21.599,2.9305,leak_event_sev2_h2_25%,1,1
491.0,20.912,2.9003,leak_event_sev2_h2_25%,1,1
538.5,21.359,2.0944,leak_event_sev2_h2_25%,1,1
500.9,21.279,2.6997,leak_event_sev2_h2_25%,1,1
570.5,21.186,2.2094,leak_event_sev2_h2_25%,1,1
444.9,21.994,2.9603,leak_event_sev2_h2_25%,1,1
517.7,21.376,2.8265,leak_event_sev2_h2_25%,1,1
604.3,20.788,3.0783,leak_event_sev2_h2_25%,1,1
467.2,21.479,2.2073,leak_event_sev2_h2_25%,1,1
541.1,21.614,2.3024,leak_event_sev2_h2_25%,1,1
542.2,21.449,3.1213,leak_event_sev2_h2_25%,1,1
498.4,20.581,3.1904,leak_event_sev2_h2_25%,1,1
447.1,21.624,3.2059,leak_event_sev2_h2_25%,1,1
514.4,21.735,2.5028,leak_event_sev2_h2_25%,1,1
590.0,21.583,3.0488,leak_event_sev2_h2_25%,1,1
623.2,20.626,2.3504,leak_event_sev2_h2_25%,1,1
508.7,21.621,2.5434,leak_event_sev2_h2_25%,1,1
581.7,21.13,2.6717,leak_event_sev2_h2_25%,1,1
642.7,21.474,3.1103,leak_event_sev2_h2_25%,1,1
585.4,20.735,2.2474,leak_event_sev2_h2_25%,1,1
606.2,21.69,2.679,leak_event_sev2_h2_25%,1,1
476.4,20.729,2.8582,leak_event_sev2_h2_25%,1,1
621.0,21.441,2.8125,leak_event_sev2_h2_25%,1,1
550.5,21.605,2.7953,leak_event_sev2_h2_25%,1,1
499.1,21.239,2.8362,leak_event_sev2_h2_25%,1,1
509.9,20.777,2.7418,leak_event_sev2_h2_25%,1,1
551.3,21.423,3.2951,leak_event_sev2_h2_25%,1,1
484.1,20.872,2.7116,leak_event_sev2_h2_25%,1,1
607.8,21.387,3.3654,leak_event_sev2_h2_25%,1,1
578.8,20.966,2.2376,leak_event_sev2_h2_25%,1,1
563.0,21.468,3.0685,leak_event_sev2_h2_25%,1,1
612.4,21.606,3.1693,leak_event_sev2_h2_25%,1,1
549.8,21.628,3.1267,leak_event_sev2_h2_25%,1,1
580.2,20.704,3.0746,leak_event_sev2_h2_25%,1,1
655.1,20.449,2.5265,leak_event_sev2_h2_25%,1,1
644.9,20.6,3.0534,leak_event_sev2_h2_25%,1,1
577.2,21.471,2.3956,leak_event_sev2_h2_25%,1,1
661.9,20.475,2.9584,leak_event_sev2_h2_25%,1,1
603.7,21.607,3.2603,leak_event_sev2_h2_25%,1,1
546.5,21.443,3.2906,leak_event_sev2_h2_25%,1,1
531.6,21.321,2.9204,leak_event_sev2_h2_25%,1,1
657.3,20.885,2.5504,leak_event_sev2_h2_25%,1,1
666.8,20.871,3.3101,leak_event_sev2_h2_25%,1,1
520.9,21.232,3.3583,leak_event_sev2_h2_25%,1,1
724.8,20.784,3.2234,leak_event_sev2_h2_25%,1,1
657.7,21.325,2.5006,leak_event_sev2_h2_25%,1,1
654.0,20.917,3.1942,leak_event_sev2_h2_25%,1,1
594.6,21.177,2.6294,leak_event_sev2_h2_25%,1,1
631.6,20.491,2.7384,leak_event_sev2_h2_25%,1,1
545.2,20.878,3.3406,leak_event_sev2_h2_25%,1,1
607.6,20.267,3.1321,leak_event_sev2_h2_25%,1,1
532.0,20.383,3.4173,leak_event_sev2_h2_25%,1,1
614.8,20.19,3.4454,leak_event_sev2_h2_25%,1,1
585.0,21.065,2.3964,leak_event_sev2_h2_25%,1,1
701.1,20.984,3.2404,leak_event_sev2_h2_25%,1,1
570.2,20.438,2.6632,leak_event_sev2_h2_25%,1,1
652.3,21.496,3.1445,leak_event_sev2_h2_25%,1,1
534.7,21.402,2.4095,leak_event_sev2_h2_25%,1,1
587.8,21.211,2.5364,leak_event_sev2_h2_25%,1,1
754.2,21.394,3.1484,leak_event_sev2_h2_25%,1,1
674.5,20.384,3.2419,leak_event_sev2_h2_25%,1,1
556.3,19.866,3.1591,leak_event_sev2_h2_25%,1,1
758.6,20.73,3.5049,leak_event_sev2_h2_25%,1,1
640.7,21.096,3.5782,leak_event_sev2_h2_25%,1,1
606.2,20.243,2.8779,leak_event_sev2_h2_25%,1,1
608.6,20.564,2.5197,leak_event_sev2_h2_25%,1,1
633.8,20.407,2.7832,leak_event_sev2_h2_25%,1,1
601.9,20.12,2.9216,leak_event_sev2_h2_25%,1,1
682.8,20.065,2.5358,leak_event_sev2_h2_25%,1,1
724.9,20.869,2.6112,leak_event_sev2_h2_25%,1,1
716.1,19.972,2.4695,leak_event_sev2_h2_25%,1,1
613.4,20.559,2.9575,leak_event_sev2_h2_25%,1,1
710.4,21.131,3.63,leak_event_sev2_h2_25%,1,1
726.2,20.812,3.6046,leak_event_sev2_h2_25%,1,1
809.2,20.321,3.0362,leak_event_sev2_h2_25%,1,1
747.6,20.108,3.434,leak_event_sev2_h2_25%,1,1
784.8,21.175,3.5082,leak_event_sev2_h2_25%,1,1
794.0,20.748,2.8797,leak_event_sev2_h2_25%,1,1
712.1,20.523,3.7102,leak_event_sev2_h2_25%,1,1
793.4,20.577,2.5139,leak_event_sev2_h2_25%,1,1
714.5,20.04,2.6066,leak_event_sev2_h2_25%,1,1
620.9,20.644,3.3606,leak_event_sev2_h2_25%,1,1
663.3,20.121,2.5262,leak_event_sev2_h2_25%,1,1
609.9,20.261,2.6445,leak_event_sev2_h2_25%,1,1
694.8,20.167,2.4908,leak_event_sev2_h2_25%,1,1
711.7,20.591,3.5916,leak_event_sev2_h2_25%,1,1
583.9,19.803,2.4657,leak_event_sev2_h2_25%,1,1
608.8,21.023,3.5472,leak_event_sev2_h2_25%,1,1
753.6,20.475,3.6528,leak_event_sev2_h2_25%,1,1
818.2,20.104,2.5169,leak_event_sev2_h2_25%,1,1
692.6,20.141,3.7327,leak_event_sev2_h2_25%,1,1
622.0,20.081,2.6762,leak_event_sev2_h2_25%,1,1
791.1,20.602,3.1161,leak_event_sev2_h2_25%,1,1
784.3,20.273,2.5902,leak_event_sev2_h2_25%,1,1
644.2,20.292,3.6116,leak_event_sev2_h2_25%,1,1
877.4,19.853,3.4316,leak_event_sev2_h2_25%,1,1
756.8,19.638,2.6613,leak_event_sev2_h2_25%,1,1
807.2,19.877,3.3259,leak_event_sev2_h2_25%,1,1
630.6,20.683,3.0643,leak_event_sev2_h2_25%,1,1
711.8,20.047,3.8503,leak_event_sev2_h2_25%,1,1
838.1,20.824,3.3695,leak_event_sev2_h2_25%,1,1
737.2,20.832,2.5068,leak_event_sev2_h2_25%,1,1
791.8,20.893,3.7896,leak_event_sev2_h2_25%,1,1
812.0,19.957,3.492,leak_event_sev2_h2_25%,1,1
760.4,20.085,3.1021,leak_event_sev2_h2_25%,1,1
609.5,20.141,2.7865,leak_event_sev2_h2_25%,1,1
774.4,19.529,3.6684,leak_event_sev2_h2_25%,1,1
688.7,20.916,2.7017,leak_event_sev2_h2_25%,1,1
720.7,20.906,3.6595,leak_event_sev2_h2_25%,1,1
843.7,20.462,3.4858,leak_event_sev2_h2_25%,1,1
842.5,20.825,3.5603,leak_event_sev2_h2_25%,1,1
668.6,20.138,3.5117,leak_event_sev2_h2_25%,1,1
707.9,19.781,3.1915,leak_event_sev2_h2_25%,1,1
831.4,19.732,2.6213,leak_event_sev2_h2_25%,1,1
687.5,19.467,3.7134,leak_event_sev2_h2_25%,1,1
884.4,20.663,3.6516,leak_event_sev2_h2_25%,1,1
690.1,20.181,3.5575,leak_event_sev2_h2_25%,1,1
714.6,20.02,2.7531,leak_event_sev2_h2_25%,1,1
732.0,19.496,2.9202,leak_event_sev2_h2_25%,1,1
875.7,20.023,2.7911,leak_event_sev2_h2_25%,1,1
751.0,20.107,2.7927,leak_event_sev2_h2_25%,1,1
916.6,19.864,2.9144,leak_event_sev2_h2_25%,1,1
652.2,19.568,2.8073,leak_event_sev2_h2_25%,1,1
716.7,20.336,3.135,leak_event_sev2_h2_25%,1,1
870.9,19.936,3.5787,leak_event_sev2_h2_25%,1,1
930.4,20.267,3.9279,leak_event_sev2_h2_25%,1,1
802.8,19.66,4.1234,leak_event_sev2_h2_25%,1,1
747.8,19.437,3.7631,leak_event_sev2_h2_25%,1,1
760.2,20.332,3.5048,leak_event_sev2_h2_25%,1,1
696.9,19.765,3.4865,leak_event_sev2_h2_25%,1,1
653.1,19.185,3.3524,leak_event_sev2_h2_25%,1,1
805.8,20.525,3.3779,leak_event_sev2_h2_25%,1,1
802.8,19.694,2.9802,leak_event_sev2_h2_25%,1,1
892.2,20.716,4.1084,leak_event_sev2_h2_25%,1,1
856.9,20.019,2.7761,leak_event_sev2_h2_25%,1,1
879.6,20.35,4.0087,leak_event_sev2_h2_25%,1,1
820.6,20.465,3.8679,leak_event_sev2_h2_25%,1,1
908.3,19.984,3.2363,leak_event_sev2_h2_25%,1,1
928.8,19.444,2.7649,leak_event_sev2_h2_25%,1,1
678.9,20.349,3.3533,leak_event_sev2_h2_25%,1,1
837.1,18.99,3.9282,leak_event_sev2_h2_25%,1,1
945.7,20.398,3.8459,leak_event_sev2_h2_25%,1,1
885.8,19.139,4.0449,leak_event_sev2_h2_25%,1,1
857.6,20.128,3.2725,leak_event_sev2_h2_25%,1,1
709.8,19.734,3.8221,leak_event_sev2_h2_25%,1,1
758.9,19.024,2.9111,leak_event_sev2_h2_25%,1,1
846.1,18.951,4.2368,leak_event_sev2_h2_25%,1,1
747.4,19.362,3.2844,leak_event_sev2_h2_25%,1,1
759.4,19.343,2.8168,leak_event_sev2_h2_25%,1,1
867.5,19.673,2.9375,leak_event_sev2_h2_25%,1,1
871.9,19.227,3.2012,leak_event_sev2_h2_25%,1,1
986.0,18.868,4.0396,leak_event_sev2_h2_25%,1,1
961.4,20.234,3.4765,leak_event_sev2_h2_25%,1,1
789.1,19.061,4.3062,leak_event_sev2_h2_25%,1,1
920.8,20.103,3.5639,leak_event_sev2_h2_25%,1,1
887.4,19.631,3.2455,leak_event_sev2_h2_25%,1,1
742.7,19.765,3.3165,leak_event_sev2_h2_25%,1,1
795.5,19.433,2.8851,leak_event_sev2_h2_25%,1,1
1012.9,20.164,3.8087,leak_event_sev2_h2_25%,1,1
896.0,19.736,3.3092,leak_event_sev2_h2_25%,1,1
974.4,19.351,3.4776,leak_event_sev2_h2_25%,1,1
969.9,20.118,3.0532,leak_event_sev2_h2_25%,1,1
1027.2,19.558,4.0103,leak_event_sev2_h2_25%,1,1
867.8,19.796,3.068,leak_event_sev2_h2_25%,1,1
810.9,19.12,4.3806,leak_event_sev2_h2_25%,1,1
934.9,19.222,3.0714,leak_event_sev2_h2_25%,1,1
822.2,20.167,3.0505,leak_event_sev2_h2_25%,1,1
903.5,19.869,2.8807,leak_event_sev2_h2_25%,1,1
832.0,19.426,3.6985,leak_event_sev2_h2_25%,1,1
1026.4,19.614,3.4956,leak_event_sev2_h2_25%,1,1
868.4,20.003,3.3641,leak_event_sev2_h2_25%,1,1
1057.2,19.111,3.3925,leak_event_sev2_h2_25%,1,1
848.0,19.497,4.411,leak_event_sev2_h2_25%,1,1
780.4,19.402,3.8003,leak_event_sev2_h2_25%,1,1
959.6,19.413,4.0967,leak_event_sev2_h2_25%,1,1
939.1,20.143,3.3754,leak_event_sev2_h2_25%,1,1
