temperature,vibration,gas,status,label,severity
18.853,5.1179,1145.9,leak_event_sev3_H2_30%,1,3
22.293,1.7778,383.4,leak_event_sev1_H2_10%,1,1
19.088,3.9979,980.1,leak_event_sev2_H2_28%,1,2
25.01,0.0254,1.2,normal operation,0,0
24.837,12.7,0.0288,normal operation,0,0
21.289,3.5958,724.3,leak_event_sev3_H2_30%,1,3
22.364,1.6572,389.5,leak_event_sev1_H2_10%,1,1
24.609,0.0306,0.9,normal operation,0,0
22.927,250.4,1.3119,leak_event_sev1_h2_15%,1,1
24.979,0.1,0.0348,normal operation,0,0
21.753,1.8743,480.2,leak_event_sev1_H2_10%,1,1
24.995,0.0,0.0385,normal operation,0,0
20.636,965.3,3.2529,leak_event_sev3_h2_30%,1,1
24.524,12.8,0.038,normal operation,0,0
19.843,3.698,823.0,leak_event_sev3_H2_30%,1,3
22.776,294.4,1.1423,leak_event_sev1_h2_10%,1,1
19.042,4.7406,998.7,leak_event_sev3_H2_30%,1,3
25.123,0.0455,0.0,normal operation,0,0
21.503,2.46,577.3,leak_event_sev1_H2_10%,1,1
24.917,0.0062,0.0,normal operation,0,0
24.792,0.0,0.0246,normal operation,0,0
22.204,2.0971,427.5,leak_event_sev1_H2_10%,1,1
24.759,2.3,0.0569,normal operation,0,0
22.816,1.5077,284.5,leak_event_sev1_H2_10%,1,1
24.757,0.0409,0.0,normal operation,0,0
23.672,165.0,0.967,leak_event_sev1_h2_15%,1,1
24.917,0.0298,21.5,normal operation,0,0
24.843,0.0439,4.4,normal operation,0,0
19.321,929.8,4.4253,leak_event_sev3_h2_30%,1,1
24.812,11.5,0.0664,normal operation,0,0
21.855,424.2,1.8568,leak_event_sev1_h2_10%,1,1
24.844,0.067,38.1,normal operation,0,0
25.055,4.1,0.0395,normal operation,0,0
19.87,1049.9,4.3744,leak_event_sev2_h2_25%,1,1
24.699,8.6,0.0515,normal operation,0,0
24.58,0.0403,11.9,normal operation,0,0
23.554,1.2255,230.8,leak_event_sev1_H2_10%,1,1
25.059,3.6,0.0404,normal operation,0,0
18.977,4.3548,1035.9,leak_event_sev3_H2_30%,1,3
25.011,0.0522,3.6,normal operation,0,0
20.827,615.7,3.2347,leak_event_sev3_h2_30%,1,1
18.962,4.1043,858.2,leak_event_sev2_H2_28%,1,2
24.832,4.3,0.0269,normal operation,0,0
17.41,1102.7,4.6305,leak_event_sev3_h2_30%,1,1
22.273,364.7,2.2655,leak_event_sev2_h2_20%,1,1
20.348,783.4,2.5001,leak_event_sev2_h2_20%,1,1
19.757,3.822,943.6,leak_event_sev3_H2_30%,1,3
24.969,7.5,0.0397,normal operation,0,0
24.93,3.2,0.0325,normal operation,0,0
24.718,0.0168,0.0,normal operation,0,0
24.537,16.4,0.0333,normal operation,0,0
22.648,350.6,1.752,leak_event_sev1_h2_10%,1,1
21.546,3.1079,598.7,leak_event_sev2_H2_25%,1,2
22.827,1.6055,304.0,leak_event_sev1_H2_10%,1,1
23.4,1.1883,262.3,leak_event_sev1_H2_10%,1,1
24.845,0.0456,11.0,normal operation,0,0
23.172,1.2763,271.4,leak_event_sev1_H2_15%,1,1
21.971,2.1165,442.9,leak_event_sev1_H2_10%,1,1
24.881,0.0578,0.0,normal operation,0,0
22.19,369.2,2.3617,leak_event_sev2_h2_22%,1,1
20.965,645.9,2.9845,leak_event_sev2_h2_20%,1,1
23.727,128.9,1.1021,leak_event_sev1_h2_10%,1,1
22.773,1.4363,325.7,leak_event_sev1_H2_15%,1,1
20.631,576.0,3.4299,leak_event_sev3_h2_30%,1,1
21.376,1.8079,449.0,leak_event_sev1_H2_10%,1,1
25.072,28.6,0.0514,normal operation,0,0
25.024,11.6,0.0219,normal operation,0,0
25.092,0.0103,0.0,normal operation,0,0
24.868,0.0545,39.3,normal operation,0,0
24.872,0.0397,4.2,normal operation,0,0
21.062,661.9,2.8628,leak_event_sev2_h2_22%,1,1
25.105,0.0,0.0568,normal operation,0,0
18.822,4.9127,906.2,leak_event_sev3_H2_30%,1,3
19.936,3.5009,851.5,leak_event_sev2_H2_28%,1,2
20.521,460.3,2.8547,leak_event_sev3_h2_30%,1,1
25.045,0.0238,0.0,normal operation,0,0
18.295,939.2,4.3433,leak_event_sev3_h2_30%,1,1
20.912,541.3,1.5842,leak_event_sev1_h2_10%,1,1
24.756,0.0,0.0385,normal operation,0,0
24.859,0.0,0.0293,normal operation,0,0
25.051,0.024,7.1,normal operation,0,0
24.971,0.0434,0.9,normal operation,0,0
24.925,5.2,0.03,normal operation,0,0
24.977,0.0,0.0361,normal operation,0,0
23.562,131.0,1.0789,leak_event_sev1_h2_10%,1,1
24.774,0.0,0.0549,normal operation,0,0
18.454,1020.2,4.8577,leak_event_sev3_h2_30%,1,1
24.844,0.0,0.0444,normal operation,0,0
19.081,808.5,3.1788,leak_event_sev3_h2_30%,1,1
25.077,0.0,0.058,normal operation,0,0
24.821,18.8,0.0445,normal operation,0,0
23.283,220.3,1.5446,leak_event_sev1_h2_10%,1,1
21.341,2.2168,546.4,leak_event_sev1_H2_10%,1,1
24.898,0.0,0.0263,normal operation,0,0
24.985,0.0,0.0661,normal operation,0,0
22.526,284.4,1.455,leak_event_sev1_h2_15%,1,1
18.689,4.2254,1029.0,leak_event_sev3_H2_30%,1,3
24.971,0.0547,3.2,normal operation,0,0
24.971,12.6,0.032,normal operation,0,0
21.824,2.3672,458.3,leak_event_sev1_H2_15%,1,1
22.709,292.1,1.4829,leak_event_sev1_h2_10%,1,1
23.978,135.4,0.9212,leak_event_sev1_h2_15%,1,1
24.825,0.0,0.0579,normal operation,0,0
20.597,838.9,3.0677,leak_event_sev2_h2_20%,1,1
25.194,0.0174,12.4,normal operation,0,0
24.953,0.0342,6.8,normal operation,0,0
22.575,263.2,2.2303,leak_event_sev2_h2_25%,1,1
24.853,3.1,0.025,normal operation,0,0
22.164,446.0,2.1309,leak_event_sev2_h2_20%,1,1
24.932,0.0484,6.4,normal operation,0,0
24.881,0.0595,36.0,normal operation,0,0
24.681,0.0777,3.4,normal operation,0,0
18.989,4.503,1187.6,leak_event_sev3_H2_30%,1,3
22.165,319.6,1.1976,leak_event_sev1_h2_15%,1,1
24.742,0.0634,14.2,normal operation,0,0
21.354,2.6211,607.4,leak_event_sev2_H2_22%,1,2
24.815,4.7,0.0383,normal operation,0,0
24.97,0.021,0.0,normal operation,0,0
24.868,2.5,0.0466,normal operation,0,0
21.84,1.7697,388.0,leak_event_sev1_H2_15%,1,1
21.243,439.4,1.9996,leak_event_sev1_h2_10%,1,1
22.773,397.8,1.5889,leak_event_sev1_h2_10%,1,1
24.798,0.0,0.0383,normal operation,0,0
24.851,0.0568,3.1,normal operation,0,0
23.57,178.8,0.9201,leak_event_sev1_h2_10%,1,1
24.689,0.0,0.0368,normal operation,0,0
22.392,377.0,1.3613,leak_event_sev1_h2_10%,1,1
24.748,0.005,0.0,normal operation,0,0
17.62,4.4954,1380.0,leak_event_sev3_H2_30%,1,3
24.738,0.0792,0.0,normal operation,0,0
24.728,0.0233,36.2,normal operation,0,0
23.563,145.3,0.8323,leak_event_sev1_h2_15%,1,1
24.965,0.0305,6.2,normal operation,0,0
24.798,11.1,0.0395,normal operation,0,0
24.853,1.7,0.039,normal operation,0,0
20.049,703.3,3.0454,leak_event_sev2_h2_20%,1,1
21.906,2.256,455.9,leak_event_sev1_H2_15%,1,1
20.556,749.1,2.745,leak_event_sev2_h2_20%,1,1
21.508,441.4,2.9182,leak_event_sev2_h2_22%,1,1
24.949,0.0368,0.0,normal operation,0,0
24.973,0.0527,15.8,normal operation,0,0
24.793,0.005,2.5,normal operation,0,0
24.718,0.0232,0.0,normal operation,0,0
24.8,0.0646,4.7,normal operation,0,0
24.841,0.0262,11.7,normal operation,0,0
20.735,585.4,2.2474,leak_event_sev2_h2_25%,1,1
21.853,409.9,2.1563,leak_event_sev2_h2_22%,1,1
21.038,2.3229,491.7,leak_event_sev1_H2_10%,1,1
24.723,18.0,0.0312,normal operation,0,0
21.714,3.2697,672.0,leak_event_sev3_H2_30%,1,3
24.843,0.0765,1.1,normal operation,0,0
24.986,0.0446,0.0,normal operation,0,0
19.38,4.3324,896.5,leak_event_sev3_H2_30%,1,3
21.654,2.2067,552.7,leak_event_sev1_H2_10%,1,1
21.826,1.9404,566.0,leak_event_sev1_H2_10%,1,1
25.004,0.0162,0.0,normal operation,0,0
19.356,1009.6,3.7705,leak_event_sev3_h2_30%,1,1
25.023,6.6,0.0224,normal operation,0,0
24.896,0.0568,0.0,normal operation,0,0
24.735,0.0657,5.1,normal operation,0,0
21.526,418.9,2.1375,leak_event_sev1_h2_10%,1,1
24.743,10.6,0.0283,normal operation,0,0
21.441,2.3592,585.5,leak_event_sev2_H2_25%,1,2
20.321,3.4754,875.8,leak_event_sev2_H2_28%,1,2
24.776,0.0229,11.3,normal operation,0,0
19.05,4.7869,1150.2,leak_event_sev3_H2_30%,1,3
16.5,1085.8,4.4189,leak_event_sev3_h2_30%,1,1
19.862,3.0944,860.8,leak_event_sev2_H2_25%,1,2
24.83,0.0202,2.8,normal operation,0,0
20.982,680.7,2.3998,leak_event_sev2_h2_22%,1,1
21.527,466.5,3.1446,leak_event_sev2_h2_22%,1,1
24.897,7.4,0.0516,normal operation,0,0
22.647,331.1,1.2919,leak_event_sev1_h2_10%,1,1
24.79,8.8,0.0474,normal operation,0,0
21.825,388.4,2.2745,leak_event_sev1_h2_10%,1,1
25.094,4.8,0.0371,normal operation,0,0
18.862,3.5905,795.6,leak_event_sev2_H2_25%,1,2
24.824,0.0391,0.0,normal operation,0,0
25.031,3.9,0.0543,normal operation,0,0
24.879,9.6,0.0192,normal operation,0,0
24.735,1.7,0.0671,normal operation,0,0
22.219,387.2,1.6816,leak_event_sev1_h2_15%,1,1
24.702,23.4,0.0614,normal operation,0,0
24.746,0.0471,34.8,normal operation,0,0
24.979,0.0362,0.0,normal operation,0,0
24.991,0.0336,7.0,normal operation,0,0
22.506,267.8,1.2551,leak_event_sev1_h2_15%,1,1
23.185,192.2,1.0854,leak_event_sev1_h2_10%,1,1
21.493,1.7338,457.6,leak_event_sev1_H2_10%,1,1
24.868,0.0261,0.8,normal operation,0,0
23.789,1.3454,220.7,leak_event_sev1_H2_15%,1,1
24.817,4.7,0.0456,normal operation,0,0
22.975,233.6,0.9819,leak_event_sev1_h2_15%,1,1
25.091,0.0765,0.0,normal operation,0,0
24.742,0.0075,20.4,normal operation,0,0
23.583,176.9,0.8852,leak_event_sev1_h2_10%,1,1
24.908,4.8,0.005,normal operation,0,0
24.83,0.0264,0.0,normal operation,0,0
24.717,0.0,0.048,normal operation,0,0
22.311,1.9129,387.2,leak_event_sev1_H2_10%,1,1
20.901,2.4756,627.3,leak_event_sev2_H2_28%,1,2
20.442,2.7588,697.0,leak_event_sev2_H2_22%,1,2
24.907,0.0,0.0379,normal operation,0,0
24.821,0.0499,28.0,normal operation,0,0
21.865,2.1087,542.6,leak_event_sev2_H2_28%,1,2
24.965,5.0,0.0309,normal operation,0,0
25.175,13.2,0.0525,normal operation,0,0
22.351,351.2,2.2317,leak_event_sev2_h2_20%,1,1
18.323,1165.6,4.3397,leak_event_sev3_h2_30%,1,1
20.497,708.9,2.399,leak_event_sev2_h2_22%,1,1
24.859,0.0518,0.0,normal operation,0,0
24.718,0.0402,1.7,normal operation,0,0
24.702,0.0708,39.6,normal operation,0,0
16.675,5.6878,1182.7,leak_event_sev3_H2_30%,1,3
24.64,0.044,17.2,normal operation,0,0
24.837,4.4,0.0316,normal operation,0,0
24.799,0.0,0.0431,normal operation,0,0
24.666,0.0222,0.0,normal operation,0,0
24.817,14.1,0.0313,normal operation,0,0
21.157,3.3476,694.8,leak_event_sev2_H2_28%,1,2
22.887,195.6,1.3883,leak_event_sev1_h2_10%,1,1
25.051,0.0492,0.0,normal operation,0,0
25.255,6.1,0.0281,normal operation,0,0
24.868,0.0379,0.0,normal operation,0,0
23.632,221.9,1.0658,leak_event_sev1_h2_10%,1,1
24.836,18.5,0.0266,normal operation,0,0
24.903,0.0826,0.0,normal operation,0,0
24.772,0.0475,0.0,normal operation,0,0
24.701,0.0133,5.3,normal operation,0,0
17.365,5.7789,1135.6,leak_event_sev3_H2_30%,1,3
24.666,0.0,0.0449,normal operation,0,0
22.255,1.8653,429.6,leak_event_sev1_H2_10%,1,1
21.707,575.1,2.5358,leak_event_sev2_h2_22%,1,1
22.467,267.9,1.6432,leak_event_sev1_h2_10%,1,1
24.864,0.0607,20.9,normal operation,0,0
20.518,2.874,760.3,leak_event_sev2_H2_25%,1,2
24.874,14.2,0.0351,normal operation,0,0
18.608,4.837,1276.8,leak_event_sev3_H2_30%,1,3
22.091,3.1736,735.5,leak_event_sev3_H2_30%,1,3
25.024,4.6,0.0253,normal operation,0,0
22.38,285.5,1.3012,leak_event_sev1_h2_10%,1,1
24.87,11.9,0.025,normal operation,0,0
24.866,0.005,0.3,normal operation,0,0
19.985,798.7,2.9349,leak_event_sev2_h2_22%,1,1
25.003,9.6,0.0347,normal operation,0,0
23.078,279.8,1.0511,leak_event_sev1_h2_10%,1,1
20.673,2.5108,567.1,leak_event_sev1_H2_15%,1,1
24.77,0.0631,0.0,normal operation,0,0
22.614,1.6039,336.0,leak_event_sev1_H2_10%,1,1
23.466,188.5,1.071,leak_event_sev1_h2_10%,1,1
25.029,16.4,0.0446,normal operation,0,0
25.074,0.0,0.0419,normal operation,0,0
21.604,432.7,1.7835,leak_event_sev1_h2_10%,1,1
25.038,0.031,28.8,normal operation,0,0
24.745,0.0,0.0322,normal operation,0,0
24.744,0.0497,0.0,normal operation,0,0
22.824,1.8343,280.5,leak_event_sev1_H2_15%,1,1
24.64,3.5,0.028,normal operation,0,0
24.675,0.0,0.0189,normal operation,0,0
18.822,1039.4,4.15,leak_event_sev3_h2_30%,1,1
22.964,269.0,1.5734,leak_event_sev1_h2_10%,1,1
21.309,377.1,1.5554,leak_event_sev1_h2_10%,1,1
24.922,0.0241,8.6,normal operation,0,0
25.035,18.3,0.0585,normal operation,0,0
21.598,613.1,2.7982,leak_event_sev2_h2_22%,1,1
20.858,781.1,2.5525,leak_event_sev2_h2_20%,1,1
22.932,256.3,1.1392,leak_event_sev1_h2_15%,1,1
21.745,585.3,2.4827,leak_event_sev2_h2_20%,1,1
17.533,1415.6,5.6491,leak_event_sev3_h2_30%,1,1
17.17,1370.5,4.6365,leak_event_sev3_h2_30%,1,1
22.058,2.4307,551.3,leak_event_sev2_H2_22%,1,2
21.285,3.8293,820.4,leak_event_sev3_H2_30%,1,3
22.371,1.7407,380.3,leak_event_sev1_H2_10%,1,1
21.566,599.4,3.0571,leak_event_sev2_h2_22%,1,1
24.771,0.0,0.0525,normal operation,0,0
22.311,410.0,2.6414,leak_event_sev2_h2_22%,1,1
21.594,366.2,1.6106,leak_event_sev1_h2_10%,1,1
25.033,0.0,0.0474,normal operation,0,0
21.087,3.9997,695.9,leak_event_sev3_H2_30%,1,3
24.886,13.4,0.0451,normal operation,0,0
25.095,0.6,0.0252,normal operation,0,0
24.907,0.0882,31.5,normal operation,0,0
24.884,0.0389,0.0,normal operation,0,0
24.706,0.0392,0.0,normal operation,0,0
23.603,1.1906,238.2,leak_event_sev1_H2_10%,1,1
24.745,20.0,0.03,normal operation,0,0
24.774,8.9,0.0229,normal operation,0,0
24.837,0.0,0.0431,normal operation,0,0
23.367,296.4,1.4617,leak_event_sev1_h2_10%,1,1
24.976,0.0,0.0236,normal operation,0,0
22.818,1.4602,313.4,leak_event_sev1_H2_15%,1,1
24.879,0.0985,5.2,normal operation,0,0
18.316,4.6531,1391.7,leak_event_sev3_H2_30%,1,3
25.02,7.3,0.0487,normal operation,0,0
22.757,349.9,1.484,leak_event_sev1_h2_10%,1,1
24.9,0.021,0.0,normal operation,0,0
25.146,12.4,0.0138,normal operation,0,0
25.27,0.0,0.0416,normal operation,0,0
23.299,195.4,1.0121,leak_event_sev1_h2_15%,1,1
22.874,315.5,1.3392,leak_event_sev1_h2_15%,1,1
24.912,0.0195,13.8,normal operation,0,0
24.881,17.1,0.0539,normal operation,0,0
24.706,0.0,0.037,normal operation,0,0
24.769,8.8,0.0314,normal operation,0,0
25.027,0.0458,0.0,normal operation,0,0
21.276,2.1297,457.5,leak_event_sev1_H2_10%,1,1
20.966,578.8,2.2376,leak_event_sev2_h2_25%,1,1
24.665,0.0565,0.0,normal operation,0,0
25.053,0.074,3.3,normal operation,0,0
24.836,0.0692,0.0,normal operation,0,0
24.767,12.2,0.0393,normal operation,0,0
22.239,347.7,1.9908,leak_event_sev2_h2_25%,1,1
24.79,0.0429,0.0,normal operation,0,0
24.784,11.5,0.015,normal operation,0,0
23.575,1.3415,252.6,leak_event_sev1_H2_10%,1,1
24.932,0.0282,0.0,normal operation,0,0
20.531,812.0,3.0727,leak_event_sev2_h2_20%,1,1
25.017,0.067,0.0,normal operation,0,0
24.826,0.3,0.0482,normal operation,0,0
22.658,310.0,1.9317,leak_event_sev2_h2_20%,1,1
21.944,2.8397,470.2,leak_event_sev2_H2_28%,1,2
24.875,11.1,0.005,normal operation,0,0
20.841,2.3927,570.7,leak_event_sev1_H2_10%,1,1
24.577,0.016,18.3,normal operation,0,0
16.63,5.362,1340.2,leak_event_sev3_H2_30%,1,3
21.282,435.2,1.9018,leak_event_sev1_h2_10%,1,1
22.155,343.6,1.9865,leak_event_sev2_h2_22%,1,1
22.766,278.7,1.3502,leak_event_sev1_h2_10%,1,1
21.792,482.3,1.7105,leak_event_sev1_h2_15%,1,1
22.744,285.6,1.4259,leak_event_sev1_h2_10%,1,1
21.897,2.4277,587.6,leak_event_sev2_H2_22%,1,2
24.973,0.032,3.2,normal operation,0,0
21.579,434.9,1.6215,leak_event_sev1_h2_10%,1,1
24.637,8.8,0.0315,normal operation,0,0
24.777,19.8,0.0417,normal operation,0,0
24.651,8.8,0.0332,normal operation,0,0
25.314,0.05,5.0,normal operation,0,0
24.896,0.0,0.0276,normal operation,0,0
24.702,0.0682,0.0,normal operation,0,0
24.949,0.0579,12.3,normal operation,0,0
20.119,3.4133,923.7,leak_event_sev2_H2_22%,1,2
22.567,2.4637,408.7,leak_event_sev2_H2_22%,1,2
22.783,346.4,1.7028,leak_event_sev1_h2_10%,1,1
22.277,2.4266,526.5,leak_event_sev2_H2_22%,1,2
25.077,0.0372,10.5,normal operation,0,0
23.097,217.4,1.0793,leak_event_sev1_h2_10%,1,1
24.844,0.029,11.0,normal operation,0,0
24.779,0.0,0.0467,normal operation,0,0
24.895,0.0153,2.5,normal operation,0,0
24.887,0.0355,0.0,normal operation,0,0
21.749,2.1487,411.3,leak_event_sev1_H2_15%,1,1
20.659,719.7,3.1426,leak_event_sev2_h2_22%,1,1
24.864,0.0158,0.0,normal operation,0,0
20.034,702.3,2.9389,leak_event_sev2_h2_20%,1,1
20.138,864.1,2.8156,leak_event_sev2_h2_22%,1,1
20.744,3.0506,650.1,leak_event_sev2_H2_28%,1,2
21.595,2.2333,448.8,leak_event_sev1_H2_15%,1,1
21.54,2.022,457.9,leak_event_sev1_H2_10%,1,1
22.655,2.2716,535.7,leak_event_sev2_H2_22%,1,2
21.632,1.8769,433.6,leak_event_sev1_H2_10%,1,1
24.79,0.0472,0.0,normal operation,0,0
24.592,0.0401,1.4,normal operation,0,0
24.855,21.7,0.0318,normal operation,0,0
24.999,4.4,0.0158,normal operation,0,0
22.078,1.8729,406.2,leak_event_sev1_H2_10%,1,1
21.239,499.1,2.8362,leak_event_sev2_h2_25%,1,1
19.608,942.7,4.4503,leak_event_sev2_h2_25%,1,1
17.239,1298.0,5.1526,leak_event_sev3_h2_30%,1,1
22.084,1.7728,430.5,leak_event_sev1_H2_15%,1,1
24.833,0.0644,0.0,normal operation,0,0
24.554,0.0,0.0718,normal operation,0,0
24.803,0.0754,0.0,normal operation,0,0
19.138,917.7,3.2646,leak_event_sev2_h2_20%,1,1
25.111,0.043,8.2,normal operation,0,0
22.561,1.9981,396.4,leak_event_sev1_H2_10%,1,1
22.811,192.3,0.9322,leak_event_sev1_h2_15%,1,1
20.951,2.5399,476.4,leak_event_sev1_H2_10%,1,1
24.899,12.4,0.0434,normal operation,0,0
25.043,0.0153,0.0,normal operation,0,0
21.934,442.6,1.8583,leak_event_sev1_h2_10%,1,1
25.024,0.0401,22.3,normal operation,0,0
22.284,374.2,1.9305,leak_event_sev1_h2_15%,1,1
24.662,0.0288,0.0,normal operation,0,0
21.573,2.9456,516.8,leak_event_sev2_H2_28%,1,2
20.045,794.2,3.4734,leak_event_sev3_h2_30%,1,1
20.994,680.1,2.5153,leak_event_sev2_h2_22%,1,1
22.235,1.8699,403.5,leak_event_sev1_H2_15%,1,1
24.895,0.0,0.0217,normal operation,0,0
24.759,0.0563,0.0,normal operation,0,0
23.186,185.7,1.1217,leak_event_sev1_h2_10%,1,1
21.593,1.8077,474.0,leak_event_sev1_H2_10%,1,1
22.093,423.7,1.4795,leak_event_sev1_h2_15%,1,1
24.882,0.0299,16.7,normal operation,0,0
19.417,3.5164,774.5,leak_event_sev2_H2_22%,1,2
24.82,7.6,0.0448,normal operation,0,0
21.991,430.4,1.6133,leak_event_sev1_h2_10%,1,1
25.02,4.7,0.0337,normal operation,0,0
22.832,1.845,421.8,leak_event_sev1_H2_15%,1,1
21.724,2.4242,621.7,leak_event_sev2_H2_22%,1,2
23.264,1.4133,347.1,leak_event_sev1_H2_10%,1,1
25.08,0.0,0.0487,normal operation,0,0
22.557,373.0,1.8264,leak_event_sev1_h2_10%,1,1
24.693,0.0,0.02,normal operation,0,0
23.514,177.1,0.8722,leak_event_sev1_h2_15%,1,1
24.609,2.2,0.0308,normal operation,0,0
24.885,0.0449,0.0,normal operation,0,0
22.13,470.3,2.2503,leak_event_sev2_h2_25%,1,1
18.566,4.5069,1061.3,leak_event_sev3_H2_30%,1,3
20.211,836.6,3.7466,leak_event_sev2_h2_20%,1,1
18.809,3.638,861.1,leak_event_sev2_H2_22%,1,2
24.817,13.0,0.0575,normal operation,0,0
24.646,0.0585,0.0,normal operation,0,0
20.086,3.4481,873.3,leak_event_sev3_H2_30%,1,3
24.703,0.04,0.0,normal operation,0,0
25.06,0.0364,17.7,normal operation,0,0
24.833,0.037,0.0,normal operation,0,0
25.033,0.0332,0.0,normal operation,0,0
23.657,1.3295,234.9,leak_event_sev1_H2_10%,1,1
24.909,17.3,0.0261,normal operation,0,0
22.3,358.4,1.6486,leak_event_sev1_h2_15%,1,1
25.011,0.0796,29.8,normal operation,0,0
22.72,316.8,1.5587,leak_event_sev1_h2_10%,1,1
24.916,0.0152,3.3,normal operation,0,0
16.526,5.3341,1192.0,leak_event_sev3_H2_30%,1,3
20.777,846.1,3.3999,leak_event_sev3_h2_30%,1,1
24.747,0.0791,0.0,normal operation,0,0
24.945,0.0253,0.0,normal operation,0,0
21.991,2.2391,419.5,leak_event_sev1_H2_10%,1,1
17.493,1341.9,4.1456,leak_event_sev3_h2_30%,1,1
19.542,4.9158,1229.2,leak_event_sev3_H2_30%,1,3
24.759,9.5,0.0482,normal operation,0,0
19.608,839.2,3.655,leak_event_sev2_h2_20%,1,1
22.022,2.5265,478.3,leak_event_sev2_H2_25%,1,2
24.95,0.0304,1.8,normal operation,0,0
24.924,14.1,0.0629,normal operation,0,0
21.233,493.9,3.0013,leak_event_sev2_h2_20%,1,1
24.908,1.6,0.0318,normal operation,0,0
24.948,3.2,0.0504,normal operation,0,0
25.028,10.5,0.0277,normal operation,0,0
24.844,0.0422,8.4,normal operation,0,0
18.431,1150.2,4.9582,leak_event_sev3_h2_30%,1,1
24.969,7.6,0.0527,normal operation,0,0
24.581,3.4,0.0426,normal operation,0,0
22.977,264.4,1.3459,leak_event_sev1_h2_15%,1,1
20.605,3.6492,746.7,leak_event_sev2_H2_25%,1,2
24.716,19.3,0.046,normal operation,0,0
24.889,0.054,26.7,normal operation,0,0
25.066,0.077,2.2,normal operation,0,0
25.04,0.0,0.0365,normal operation,0,0
21.721,2.7019,475.4,leak_event_sev2_H2_25%,1,2
20.501,2.3754,537.2,leak_event_sev1_H2_10%,1,1
25.197,6.7,0.0348,normal operation,0,0
24.716,0.0334,1.9,normal operation,0,0
21.535,413.0,2.9568,leak_event_sev2_h2_20%,1,1
23.354,199.7,0.99,leak_event_sev1_h2_10%,1,1
17.503,4.5552,1239.7,leak_event_sev3_H2_30%,1,3
20.905,586.3,2.5984,leak_event_sev3_h2_30%,1,1
18.723,4.1169,739.1,leak_event_sev2_H2_28%,1,2
24.934,0.05,0.0,normal operation,0,0
25.152,11.2,0.0393,normal operation,0,0
24.896,5.8,0.0414,normal operation,0,0
24.773,0.013,0.0,normal operation,0,0
24.932,0.0152,0.0,normal operation,0,0
24.785,10.7,0.0554,normal operation,0,0
24.773,0.0515,21.2,normal operation,0,0
20.566,3.0503,627.4,leak_event_sev2_H2_28%,1,2
24.848,0.005,1.7,normal operation,0,0
24.815,3.5,0.0274,normal operation,0,0
18.473,1091.6,5.9654,leak_event_sev3_h2_30%,1,1
25.019,0.0567,0.0,normal operation,0,0
24.83,8.8,0.0406,normal operation,0,0
24.738,13.8,0.0276,normal operation,0,0
23.194,215.0,0.9153,leak_event_sev1_h2_10%,1,1
19.413,959.6,4.0967,leak_event_sev2_h2_25%,1,1
19.772,3.8549,992.6,leak_event_sev2_H2_25%,1,2
24.629,0.0169,9.8,normal operation,0,0
24.652,0.0,0.0604,normal operation,0,0
20.467,840.3,2.97,leak_event_sev2_h2_22%,1,1
25.19,2.9,0.0469,normal operation,0,0
23.172,207.1,1.2622,leak_event_sev1_h2_10%,1,1
20.942,2.3429,432.1,leak_event_sev1_H2_10%,1,1
22.541,275.2,1.0006,leak_event_sev1_h2_15%,1,1
24.953,0.0488,25.0,normal operation,0,0
17.006,5.7965,1489.2,leak_event_sev3_H2_30%,1,3
24.837,0.0,0.0547,normal operation,0,0
22.727,2.4875,381.0,leak_event_sev2_H2_25%,1,2
22.125,2.1104,522.0,leak_event_sev1_H2_15%,1,1
20.269,755.9,4.1153,leak_event_sev2_h2_20%,1,1
16.5,1489.2,4.8799,leak_event_sev3_h2_30%,1,1
21.339,2.0666,441.6,leak_event_sev1_H2_10%,1,1
25.019,0.0479,9.5,normal operation,0,0
21.252,521.1,2.3672,leak_event_sev3_h2_30%,1,1
21.503,481.3,2.1379,leak_event_sev2_h2_25%,1,1
21.229,682.8,2.8381,leak_event_sev2_h2_22%,1,1
24.416,22.5,0.0529,normal operation,0,0
24.602,13.5,0.0201,normal operation,0,0
24.964,0.055,0.0,normal operation,0,0
21.277,2.9044,731.7,leak_event_sev2_H2_28%,1,2
24.937,3.1,0.053,normal operation,0,0
23.429,206.7,1.1947,leak_event_sev1_h2_10%,1,1
24.94,0.005,12.6,normal operation,0,0
20.268,3.4939,683.4,leak_event_sev2_H2_28%,1,2
